capacidad_mochila,5000000,,
id,valor,peso
11893,447,347
11894,1032,932
11895,600,500
11896,291,191
11897,188,88
11898,760,660
11899,527,427
11900,756,656
11901,827,727
11902,912,812
11903,150,50
11904,702,602
11905,462,362
11906,1080,980
11907,161,61
11908,1022,922
11909,306,206
11910,886,786
11911,940,840
11912,697,597
11913,1070,970
11914,856,756
11915,1093,993
11916,187,87
11917,1043,943
11918,333,233
11919,432,332
11920,215,115
11921,944,844
11922,442,342
11923,583,483
11924,806,706
11925,923,823
11926,529,429
11927,1022,922
11928,871,771
11929,981,881
11930,319,219
11931,694,594
11932,1002,902
11933,623,523
11934,488,388
11935,790,690
11936,198,98
11937,961,861
11938,1001,901
11939,1082,982
11940,696,596
11941,842,742
11942,1024,924
11943,904,804
11944,467,367
11945,307,207
11946,240,140
11947,435,335
11948,367,267
11949,823,723
11950,760,660
11951,300,200
11952,895,795
11953,320,220
11954,490,390
11955,155,55
11956,342,242
11957,130,30
11958,244,144
11959,389,289
11960,792,692
11961,170,70
11962,665,565
11963,886,786
11964,962,862
11965,134,34
11966,408,308
11967,892,792
11968,650,550
11969,611,511
11970,771,671
11971,618,518
11972,573,473
11973,882,782
11974,713,613
11975,719,619
11976,750,650
11977,458,358
11978,1092,992
11979,307,207
11980,528,428
11981,969,869
11982,248,148
11983,504,404
11984,777,677
11985,626,526
11986,544,444
11987,208,108
11988,1012,912
11989,132,32
11990,757,657
11991,405,305
11992,883,783
11993,753,653
11994,449,349
11995,1004,904
11996,341,241
11997,312,212
11998,335,235
11999,601,501
12000,209,109
12001,560,460
12002,201,101
12003,534,434
12004,841,741
12005,159,59
12006,150,50
12007,429,329
12008,629,529
12009,334,234
12010,733,633
12011,105,5
12012,945,845
12013,337,237
12014,642,542
12015,547,447
12016,681,581
12017,201,101
12018,535,435
12019,139,39
12020,789,689
12021,766,666
12022,1000,900
12023,481,381
12024,135,35
12025,121,21
12026,730,630
12027,207,107
12028,736,636
12029,862,762
12030,166,66
12031,320,220
12032,533,433
12033,461,361
12034,748,648
12035,167,67
12036,1029,929
12037,395,295
12038,236,136
12039,855,755
12040,784,684
12041,577,477
12042,376,276
12043,931,831
12044,680,580
12045,699,599
12046,610,510
12047,724,624
12048,207,107
12049,778,678
12050,789,689
12051,642,542
12052,948,848
12053,946,846
12054,316,216
12055,250,150
12056,258,158
12057,657,557
12058,429,329
12059,337,237
12060,967,867
12061,962,862
12062,237,137
12063,767,667
12064,634,534
12065,623,523
12066,186,86
12067,700,600
12068,357,257
12069,844,744
12070,747,647
12071,140,40
12072,169,69
12073,371,271
12074,1054,954
12075,567,467
12076,515,415
12077,301,201
12078,177,77
12079,135,35
12080,987,887
12081,861,761
12082,1030,930
12083,445,345
12084,280,180
12085,927,827
12086,375,275
12087,246,146
12088,976,876
12089,770,670
12090,666,566
12091,656,556
12092,176,76
12093,1016,916
12094,269,169
12095,149,49
12096,112,12
12097,690,590
12098,482,382
12099,111,11
12100,256,156
12101,158,58
12102,806,706
12103,1017,917
12104,478,378
12105,400,300
12106,412,312
12107,124,24
12108,297,197
12109,334,234
12110,918,818
12111,637,537
12112,119,19
12113,981,881
12114,909,809
12115,748,648
12116,379,279
12117,850,750
12118,168,68
12119,762,662
12120,437,337
12121,1078,978
12122,307,207
12123,1029,929
12124,141,41
12125,721,621
12126,1056,956
12127,778,678
12128,738,638
12129,642,542
12130,495,395
12131,1086,986
12132,573,473
12133,256,156
12134,894,794
12135,1078,978
12136,582,482
12137,674,574
12138,787,687
12139,1063,963
12140,238,138
12141,674,574
12142,198,98
12143,214,114
12144,936,836
12145,573,473
12146,900,800
12147,157,57
12148,458,358
12149,392,292
12150,479,379
12151,645,545
12152,818,718
12153,724,624
12154,868,768
12155,827,727
12156,524,424
12157,462,362
12158,851,751
12159,1060,960
12160,1053,953
12161,1083,983
12162,504,404
12163,278,178
12164,642,542
12165,589,489
12166,394,294
12167,187,87
12168,557,457
12169,1062,962
12170,634,534
12171,1012,912
12172,251,151
12173,167,67
12174,803,703
12175,981,881
12176,186,86
12177,906,806
12178,115,15
12179,129,29
12180,964,864
12181,1100,1000
12182,672,572
12183,834,734
12184,1007,907
12185,116,16
12186,944,844
12187,901,801
12188,671,571
12189,1070,970
12190,198,98
12191,685,585
12192,897,797
12193,1051,951
12194,674,574
12195,1031,931
12196,894,794
12197,406,306
12198,720,620
12199,127,27
12200,647,547
12201,756,656
12202,1086,986
12203,706,606
12204,578,478
12205,531,431
12206,868,768
12207,285,185
12208,280,180
12209,214,114
12210,704,604
12211,791,691
12212,185,85
12213,415,315
12214,456,356
12215,190,90
12216,861,761
12217,537,437
12218,796,696
12219,529,429
12220,694,594
12221,1083,983
12222,430,330
12223,751,651
12224,290,190
12225,127,27
12226,1024,924
12227,373,273
12228,175,75
12229,1090,990
12230,986,886
12231,461,361
12232,875,775
12233,996,896
12234,278,178
12235,617,517
12236,116,16
12237,690,590
12238,950,850
12239,842,742
12240,124,24
12241,284,184
12242,432,332
12243,439,339
12244,569,469
12245,641,541
12246,433,333
12247,885,785
12248,924,824
12249,1030,930
12250,128,28
12251,306,206
12252,927,827
12253,1069,969
12254,214,114
12255,324,224
12256,162,62
12257,296,196
12258,324,224
12259,133,33
12260,942,842
12261,851,751
12262,279,179
12263,564,464
12264,322,222
12265,230,130
12266,505,405
12267,936,836
12268,464,364
12269,140,40
12270,712,612
12271,162,62
12272,615,515
12273,574,474
12274,735,635
12275,361,261
12276,411,311
12277,165,65
12278,711,611
12279,988,888
12280,618,518
12281,872,772
12282,131,31
12283,396,296
12284,366,266
12285,381,281
12286,790,690
12287,867,767
12288,175,75
12289,349,249
12290,353,253
12291,282,182
12292,468,368
12293,969,869
12294,630,530
12295,589,489
12296,556,456
12297,834,734
12298,384,284
12299,399,299
12300,1011,911
12301,808,708
12302,266,166
12303,369,269
12304,590,490
12305,210,110
12306,816,716
12307,670,570
12308,947,847
12309,792,692
12310,1059,959
12311,323,223
12312,366,266
12313,216,116
12314,779,679
12315,971,871
12316,870,770
12317,480,380
12318,234,134
12319,517,417
12320,509,409
12321,206,106
12322,156,56
12323,501,401
12324,836,736
12325,392,292
12326,895,795
12327,1086,986
12328,731,631
12329,777,677
12330,189,89
12331,969,869
12332,554,454
12333,425,325
12334,108,8
12335,1094,994
12336,869,769
12337,167,67
12338,580,480
12339,806,706
12340,272,172
12341,994,894
12342,1076,976
12343,824,724
12344,337,237
12345,300,200
12346,250,150
12347,193,93
12348,289,189
12349,638,538
12350,382,282
12351,595,495
12352,709,609
12353,1043,943
12354,274,174
12355,851,751
12356,183,83
12357,1092,992
12358,309,209
12359,376,276
12360,1001,901
12361,375,275
12362,912,812
12363,707,607
12364,871,771
12365,552,452
12366,316,216
12367,828,728
12368,659,559
12369,680,580
12370,462,362
12371,1064,964
12372,301,201
12373,770,670
12374,599,499
12375,1046,946
12376,475,375
12377,460,360
12378,609,509
12379,308,208
12380,408,308
12381,816,716
12382,288,188
12383,785,685
12384,1006,906
12385,207,107
12386,978,878
12387,277,177
12388,356,256
12389,998,898
12390,265,165
12391,729,629
12392,499,399
12393,162,62
12394,312,212
12395,419,319
12396,508,408
12397,608,508
12398,955,855
12399,162,62
12400,927,827
12401,149,49
12402,964,864
12403,637,537
12404,439,339
12405,433,333
12406,304,204
12407,786,686
12408,164,64
12409,557,457
12410,833,733
12411,1086,986
12412,687,587
12413,768,668
12414,180,80
12415,475,375
12416,702,602
12417,800,700
12418,225,125
12419,613,513
12420,121,21
12421,729,629
12422,520,420
12423,118,18
12424,732,632
12425,704,604
12426,978,878
12427,814,714
12428,164,64
12429,860,760
12430,631,531
12431,1002,902
12432,153,53
12433,416,316
12434,232,132
12435,746,646
12436,443,343
12437,798,698
12438,852,752
12439,423,323
12440,400,300
12441,561,461
12442,246,146
12443,450,350
12444,207,107
12445,558,458
12446,307,207
12447,387,287
12448,909,809
12449,933,833
12450,674,574
12451,778,678
12452,477,377
12453,956,856
12454,990,890
12455,425,325
12456,802,702
12457,491,391
12458,879,779
12459,679,579
12460,515,415
12461,802,702
12462,890,790
12463,873,773
12464,1050,950
12465,323,223
12466,1071,971
12467,1040,940
12468,454,354
12469,871,771
12470,859,759
12471,504,404
12472,317,217
12473,510,410
12474,240,140
12475,136,36
12476,666,566
12477,836,736
12478,644,544
12479,818,718
12480,920,820
12481,815,715
12482,844,744
12483,1020,920
12484,376,276
12485,1077,977
12486,991,891
12487,862,762
12488,527,427
12489,188,88
12490,269,169
12491,506,406
12492,1073,973
12493,279,179
12494,117,17
12495,928,828
12496,753,653
12497,497,397
12498,847,747
12499,819,719
12500,340,240
12501,154,54
12502,534,434
12503,361,261
12504,1059,959
12505,846,746
12506,265,165
12507,518,418
12508,875,775
12509,360,260
12510,824,724
12511,321,221
12512,634,534
12513,692,592
12514,443,343
12515,331,231
12516,386,286
12517,760,660
12518,482,382
12519,1026,926
12520,1003,903
12521,736,636
12522,1046,946
12523,1080,980
12524,123,23
12525,351,251
12526,204,104
12527,1100,1000
12528,221,121
12529,679,579
12530,1076,976
12531,231,131
12532,438,338
12533,483,383
12534,200,100
12535,560,460
12536,965,865
12537,953,853
12538,431,331
12539,631,531
12540,690,590
12541,857,757
12542,399,299
12543,203,103
12544,924,824
12545,613,513
12546,764,664
12547,565,465
12548,646,546
12549,293,193
12550,435,335
12551,162,62
12552,984,884
12553,204,104
12554,233,133
12555,990,890
12556,945,845
12557,311,211
12558,821,721
12559,318,218
12560,940,840
12561,879,779
12562,405,305
12563,900,800
12564,685,585
12565,300,200
12566,289,189
12567,663,563
12568,1079,979
12569,1096,996
12570,663,563
12571,870,770
12572,565,465
12573,635,535
12574,576,476
12575,857,757
12576,474,374
12577,668,568
12578,981,881
12579,868,768
12580,1060,960
12581,868,768
12582,374,274
12583,971,871
12584,670,570
12585,661,561
12586,356,256
12587,1043,943
12588,283,183
12589,695,595
12590,687,587
12591,970,870
12592,791,691
12593,268,168
12594,167,67
12595,303,203
12596,945,845
12597,544,444
12598,514,414
12599,922,822
12600,274,174
12601,766,666
12602,583,483
12603,941,841
12604,457,357
12605,955,855
12606,680,580
12607,376,276
12608,836,736
12609,452,352
12610,535,435
12611,1018,918
12612,435,335
12613,356,256
12614,504,404
12615,1031,931
12616,158,58
12617,393,293
12618,883,783
12619,880,780
12620,179,79
12621,326,226
12622,1011,911
12623,745,645
12624,809,709
12625,910,810
12626,681,581
12627,375,275
12628,764,664
12629,760,660
12630,302,202
12631,670,570
12632,234,134
12633,563,463
12634,744,644
12635,635,535
12636,505,405
12637,253,153
12638,474,374
12639,703,603
12640,661,561
12641,717,617
12642,494,394
12643,267,167
12644,377,277
12645,313,213
12646,907,807
12647,1077,977
12648,552,452
12649,995,895
12650,552,452
12651,129,29
12652,242,142
12653,919,819
12654,610,510
12655,596,496
12656,154,54
12657,788,688
12658,259,159
12659,772,672
12660,685,585
12661,796,696
12662,870,770
12663,783,683
12664,652,552
12665,653,553
12666,527,427
12667,1055,955
12668,500,400
12669,533,433
12670,190,90
12671,779,679
12672,778,678
12673,397,297
12674,848,748
12675,225,125
12676,859,759
12677,841,741
12678,918,818
12679,951,851
12680,206,106
12681,1043,943
12682,468,368
12683,924,824
12684,939,839
12685,455,355
12686,109,9
12687,571,471
12688,775,675
12689,681,581
12690,783,683
12691,298,198
12692,798,698
12693,432,332
12694,752,652
12695,548,448
12696,735,635
12697,581,481
12698,321,221
12699,247,147
12700,350,250
12701,186,86
12702,920,820
12703,1097,997
12704,909,809
12705,389,289
12706,567,467
12707,957,857
12708,251,151
12709,722,622
12710,335,235
12711,114,14
12712,982,882
12713,708,608
12714,104,4
12715,949,849
12716,761,661
12717,789,689
12718,801,701
12719,587,487
12720,787,687
12721,438,338
12722,710,610
12723,828,728
12724,272,172
12725,335,235
12726,489,389
12727,680,580
12728,507,407
12729,1047,947
12730,362,262
12731,780,680
12732,336,236
12733,360,260
12734,1003,903
12735,943,843
12736,242,142
12737,771,671
12738,308,208
12739,444,344
12740,600,500
12741,488,388
12742,767,667
12743,858,758
12744,869,769
12745,669,569
12746,744,644
12747,926,826
12748,1026,926
12749,390,290
12750,241,141
12751,868,768
12752,364,264
12753,671,571
12754,626,526
12755,366,266
12756,541,441
12757,380,280
12758,600,500
12759,969,869
12760,127,27
12761,792,692
12762,413,313
12763,698,598
12764,815,715
12765,682,582
12766,1014,914
12767,1022,922
12768,144,44
12769,795,695
12770,791,691
12771,768,668
12772,398,298
12773,1055,955
12774,965,865
12775,960,860
12776,192,92
12777,686,586
12778,689,589
12779,488,388
12780,745,645
12781,382,282
12782,310,210
12783,447,347
12784,726,626
12785,359,259
12786,1022,922
12787,886,786
12788,510,410
12789,634,534
12790,122,22
12791,368,268
12792,821,721
12793,971,871
12794,572,472
12795,232,132
12796,1084,984
12797,1072,972
12798,731,631
12799,425,325
12800,593,493
12801,236,136
12802,776,676
12803,753,653
12804,879,779
12805,1015,915
12806,501,401
12807,1057,957
12808,738,638
12809,532,432
12810,529,429
12811,861,761
12812,649,549
12813,470,370
12814,358,258
12815,894,794
12816,670,570
12817,260,160
12818,622,522
12819,477,377
12820,1000,900
12821,690,590
12822,742,642
12823,832,732
12824,632,532
12825,372,272
12826,206,106
12827,838,738
12828,292,192
12829,1075,975
12830,913,813
12831,746,646
12832,1071,971
12833,550,450
12834,992,892
12835,715,615
12836,966,866
12837,838,738
12838,316,216
12839,172,72
12840,605,505
12841,162,62
12842,462,362
12843,1098,998
12844,806,706
12845,220,120
12846,335,235
12847,410,310
12848,455,355
12849,1092,992
12850,567,467
12851,285,185
12852,1049,949
12853,407,307
12854,255,155
12855,800,700
12856,271,171
12857,392,292
12858,314,214
12859,893,793
12860,571,471
12861,839,739
12862,774,674
12863,1042,942
12864,391,291
12865,336,236
12866,731,631
12867,457,357
12868,209,109
12869,119,19
12870,792,692
12871,267,167
12872,413,313
12873,609,509
12874,590,490
12875,312,212
12876,1070,970
12877,747,647
12878,1013,913
12879,375,275
12880,658,558
12881,417,317
12882,262,162
12883,310,210
12884,1100,1000
12885,726,626
12886,840,740
12887,685,585
12888,124,24
12889,404,304
12890,557,457
12891,352,252
12892,396,296
12893,1002,902
12894,874,774
12895,408,308
12896,502,402
12897,216,116
12898,580,480
12899,1019,919
12900,491,391
12901,883,783
12902,646,546
12903,199,99
12904,460,360
12905,558,458
12906,460,360
12907,908,808
12908,786,686
12909,675,575
12910,292,192
12911,743,643
12912,771,671
12913,932,832
12914,929,829
12915,188,88
12916,584,484
12917,946,846
12918,930,830
12919,133,33
12920,732,632
12921,321,221
12922,377,277
12923,246,146
12924,977,877
12925,603,503
12926,112,12
12927,619,519
12928,257,157
12929,907,807
12930,1019,919
12931,804,704
12932,500,400
12933,404,304
12934,773,673
12935,559,459
12936,690,590
12937,226,126
12938,619,519
12939,650,550
12940,720,620
12941,786,686
12942,1051,951
12943,237,137
12944,821,721
12945,561,461
12946,1039,939
12947,312,212
12948,140,40
12949,867,767
12950,130,30
12951,129,29
12952,504,404
12953,1042,942
12954,168,68
12955,572,472
12956,237,137
12957,360,260
12958,117,17
12959,691,591
12960,410,310
12961,416,316
12962,763,663
12963,227,127
12964,176,76
12965,377,277
12966,193,93
12967,982,882
12968,209,109
12969,534,434
12970,174,74
12971,292,192
12972,408,308
12973,599,499
12974,322,222
12975,912,812
12976,152,52
12977,367,267
12978,279,179
12979,420,320
12980,638,538
12981,153,53
12982,1084,984
12983,213,113
12984,430,330
12985,351,251
12986,1091,991
12987,668,568
12988,991,891
12989,191,91
12990,662,562
12991,650,550
12992,213,113
12993,727,627
12994,354,254
12995,528,428
12996,858,758
12997,907,807
12998,760,660
12999,696,596
13000,980,880
13001,575,475
13002,458,358
13003,211,111
13004,886,786
13005,199,99
13006,432,332
13007,192,92
13008,729,629
13009,236,136
13010,691,591
13011,542,442
13012,140,40
13013,737,637
13014,1071,971
13015,343,243
13016,1044,944
13017,771,671
13018,219,119
13019,1025,925
13020,529,429
13021,405,305
13022,256,156
13023,390,290
13024,145,45
13025,274,174
13026,978,878
13027,527,427
13028,167,67
13029,710,610
13030,587,487
13031,949,849
13032,841,741
13033,928,828
13034,502,402
13035,559,459
13036,686,586
13037,492,392
13038,302,202
13039,812,712
13040,995,895
13041,1049,949
13042,319,219
13043,859,759
13044,430,330
13045,339,239
13046,500,400
13047,143,43
13048,385,285
13049,293,193
13050,752,652
13051,1057,957
13052,191,91
13053,824,724
13054,233,133
13055,607,507
13056,779,679
13057,999,899
13058,510,410
13059,340,240
13060,713,613
13061,134,34
13062,353,253
13063,514,414
13064,754,654
13065,279,179
13066,1046,946
13067,536,436
13068,757,657
13069,201,101
13070,329,229
13071,850,750
13072,767,667
13073,533,433
13074,845,745
13075,540,440
13076,1088,988
13077,898,798
13078,1076,976
13079,777,677
13080,513,413
13081,841,741
13082,872,772
13083,457,357
13084,771,671
13085,863,763
13086,424,324
13087,453,353
13088,1025,925
13089,654,554
13090,649,549
13091,191,91
13092,977,877
13093,940,840
13094,910,810
13095,1052,952
13096,106,6
13097,340,240
13098,392,292
13099,790,690
13100,376,276
13101,888,788
13102,880,780
13103,766,666
13104,979,879
13105,977,877
13106,304,204
13107,670,570
13108,644,544
13109,112,12
13110,432,332
13111,319,219
13112,538,438
13113,237,137
13114,853,753
13115,1011,911
13116,152,52
13117,498,398
13118,750,650
13119,493,393
13120,511,411
13121,536,436
13122,297,197
13123,321,221
13124,1064,964
13125,1070,970
13126,492,392
13127,885,785
13128,865,765
13129,227,127
13130,940,840
13131,984,884
13132,791,691
13133,127,27
13134,788,688
13135,842,742
13136,398,298
13137,919,819
13138,789,689
13139,1055,955
13140,173,73
13141,493,393
13142,711,611
13143,731,631
13144,181,81
13145,1097,997
